APOGEE_ID,TELESCOPE,FIELD,SNR,STARFLAG,ASPCAPFLAG,VHELIO_AVG,TEFF,LOGG,FE_H
2M16591007-2156224,apo25m,000+12,216.73103,0,0,84.23727,4497.716,1.6183975,-1.1539
2M18243010-1538158,apo25m,016-02,127.62665,0,0,19.251654,3909.4468,1.4769242,0.22661
2M23372951+2950042,apo25m,105-30,529.88995,0,0,-7.5129533,4743.788,2.4485548,-0.33688
2M04152268+2433289,apo25m,K2_C4_172-20,491.2345,0,0,44.746567,4729.366,2.5480587,-0.54243
2M04460188+3248520,apo25m,169-08,363.2001,0,0,18.234056,3944.9683,1.0778801,-0.26653
2M17202858+3118508,apo25m,055+33_MGA,458.8269,0,0,-25.618307,6166.624,3.9393053,-0.17639
2M18125920-1357546,apo25m,016+02,283.24655,0,0,-92.00113,3691.6145,1.0617542,0.13091
2M05114344-4017118,lco25m,N1851,127.916534,0,0,65.01694,5999.479,4.1768,0.17995
2M08312664-3943023,lco25m,259+00,253.33931,0,0,39.17161,4667.6934,2.2193522,-0.092222
2M05131122+3145025,apo25m,173-04,300.37686,0,0,-27.458696,4759.7324,2.4734678,0.0049381
2M15043022+2735071,apo25m,040+60,569.2103,0,0,8.229391,6284.776,4.2708645,-0.11368
2M07000469+2354237,apo25m,191+12,285.33813,0,0,24.353706,4833.0635,2.4949868,-0.10778
2M21362689+5148109,apo25m,094+00,224.64462,0,0,-59.554405,4230.15,1.429569,-0.3965
2M05264231-7611454,lco25m,288-31-O_TESS,440.35532,0,0,25.21342,6073.3394,4.126674,-0.011076
2M08153315+4145301,apo25m,180+33_MGA,208.70142,0,0,26.83219,6151.513,4.1304317,0.010137
2M18164835+6133502,apo25m,CVZTILE_089+27_btx,197.59724,0,0,-32.218254,4614.481,2.0221183,-0.73024
2M05093440+3829478,apo25m,169+00,380.21338,0,0,-49.394943,4095.0718,1.2785261,-0.38385
2M19413150+4529406,apo25m,K10_079+12,253.57422,0,0,-82.45955,4506.113,2.083531,-0.068093
2M13581882-6225487,lco25m,311+00,268.26352,0,0,-58.442673,4862.0156,2.58084,0.071468
2M03444945-0025060,apo25m,187-41_MGA,791.9688,0,0,37.64897,6215.3013,3.9164941,-0.14604
2M07414295+2021496,apo25m,N2420,134.02187,0,0,35.602947,4948.1294,2.5276258,-0.3023
2M04310478+5013122,apo25m,154+00,731.56506,0,0,-30.564314,3693.7751,0.8940014,-0.019333
2M08022195+1534187,apo25m,206+23_MGA,624.94836,0,0,23.47154,4393.269,2.0663242,-0.076
2M05105253-7345463,lco25m,285-33-O_TESS,237.42041,0,0,10.648712,4643.4844,2.4466152,-0.54976
2M17412331-0510535,apo25m,020+12,475.9849,0,0,61.919827,3972.0056,1.1434307,-0.46851
2M06473918+1953243,apo25m,195+08,319.48737,0,0,28.337185,4914.917,2.6489747,-0.35539
2M19302306+4733470,apo25m,K05_080+14,149.2511,0,0,-18.983635,4178.1504,1.7229102,-0.072882
2M04545826+4345492,apo25m,161+00,281.3349,0,0,-27.952745,4237.156,1.5542338,-0.32057
2M07215556+5751089,apo25m,159+26_btx,386.20987,0,0,-35.235508,4761.509,2.349053,-0.49856
2M14233587+4957356,apo25m,089+61_MGA,270.31223,0,0,3.224672,6022.9614,3.8915553,-0.56094
2M19591689+1816433,apo25m,M71,250.32484,0,0,-110.07131,4234.3877,1.6544731,-0.37339
2M18541717-2521324,lco25m,010-12,206.7981,0,0,61.820484,4752.292,1.745121,-0.91402
2M07005961+0511045,apo25m,210+04,508.3623,0,0,11.381083,4709.4834,2.5339518,0.17029
2M05222121+3854124,apo25m,169+00,864.7464,0,0,-60.44822,3985.276,1.0182672,-0.33283
2M19000922-3716023,lco25m,000-17-C,189.06377,0,0,-188.14058,4298.961,1.1388775,-1.1718
2M05471452+0011497,apo25m,ORIONB-A,124.73098,0,0,100.02694,4978.6387,3.29843,-0.23
2M19453774+4738433,apo25m,K09_081+11,184.68782,0,0,-11.266266,4768.1826,2.5975275,0.12773
2M14482749-5927253,lco25m,317+00,101.19161,0,0,-12.3295555,4527.0596,2.6084409,0.1877
2M07385070+4653579,apo25m,172+27_MGA,553.9445,0,0,11.11719,4395.891,1.667361,-0.49285
2M21330738+5209244,apo25m,094+00,137.85968,0,0,-101.51423,4176.908,1.6167817,-0.072246
2M06004468-7337293,lco25m,LMC34,169.8275,0,0,205.28088,3927.7722,0.66993254,-0.52864
2M18414678-1247172,lco25m,020-04,139.32759,0,0,82.44811,3657.02,0.93975455,0.10627
2M07000841+6736381,apo25m,146+26_btx,285.84976,0,0,-27.61259,4681.496,2.4327059,-0.034115
2M18144436-2054191,apo25m,010-02,208.89586,0,0,66.10567,3511.752,0.82373327,0.24338
2M22373035-1649507,apo25m,K2_C3_047-58,686.0015,0,0,16.326101,4825.8877,2.4497764,-0.18237
2M07385992+2132060,apo25m,N2420,249.35379,0,0,64.5468,4835.244,2.5075076,-0.17936
2M22235589+6658106,apo25m,109+08,316.2363,0,0,5.660748,4999.6235,2.48445,-0.46104
2M15135297-0018347,apo25m,000+45,333.2908,0,0,-80.79316,4903.1133,2.425288,-0.59449
2M09273643-4442091,lco25m,270+04,259.80054,0,0,-6.7467003,4564.2393,2.0069292,-0.22734
2M20040708+4416085,apo25m,K14_080+08,192.93541,0,0,-127.13198,3806.624,0.7574527,-0.4687
2M06310517-6237061,lco25m,271-26-O,371.01794,0,0,21.462885,4793.102,2.4440978,-0.090547
2M06275610-1550029,lco25m,225-12,282.43954,0,0,73.20921,4613.346,1.892724,-0.49779
2M02410036+5310284,apo25m,140-06,163.88759,0,0,-39.961052,4975.106,2.6075583,-0.25356
2M13165461+4941165,apo25m,109+68_MGA,683.0918,0,0,-0.48395386,6505.547,4.167709,-0.074754
2M17445244-0627530,apo25m,020+12,121.0954,0,0,93.6935,4574.268,1.7174671,-0.77425
2M19481817+4421542,apo25m,K15_077+10,146.97762,0,0,-29.281517,4545.131,2.369418,0.25066
2M07124133-6652280,lco25m,278-23-O_TESS,117.56165,0,0,3.474184,6211.9585,4.0636463,-0.31559
2M12201527-6718034,lco25m,300-04,169.33125,0,0,-52.462147,4480.9287,2.2299776,-0.2398
2M22242556-0705422,apo25m,K2_C3_057-51_btx,301.88333,0,0,8.447608,4772.8105,2.7656457,-0.43945
2M16275731+2255323,apo25m,040+43_MGA,386.01184,0,0,2.9162726,4734.7793,2.8913393,-0.057183
2M06490301-3559100,lco25m,N2298,157.68913,0,0,145.75879,4691.198,1.3028314,-1.7672
2M07583422+1555083,apo25m,206+21,243.76968,0,0,91.26343,4446.1367,2.2563252,-0.011294
2M08122243-2000454,lco25m,240+08,1060.1996,0,0,126.56171,3724.1748,0.96057826,-0.18996
2M19022953-2119126,lco25m,015-12,214.57216,0,0,91.43467,4334.3555,2.0004392,-0.68026
2M19432960+4225425,apo25m,K15_077+10,589.68225,0,0,-94.39915,3786.4014,0.7947084,-0.77747
2M00154397+7330517,apo25m,120+12,103.8217,0,0,-62.653748,4850.7324,2.7357073,-0.040301
2M20261067+5410403,apo25m,090+08,549.6527,0,0,-41.892624,4427.7876,2.10758,-0.24843
2M16530005-0141569,apo25m,M12-N,165.98439,0,0,-18.895824,4454.0522,2.305662,0.084948
2M12364345+5110434,apo25m,129+66_MGA,140.70485,0,0,-63.708218,4702.1978,2.5088975,-0.55189
2M05281455+1419501,apo25m,191-12,408.2483,0,0,-1.5870122,4595.033,2.0608573,-0.27261
2M04261832-6336250,lco25m,275-40-O_TESS,175.03242,0,0,70.660645,4575.069,2.5764108,-0.014145
2M22082690+4209268,apo25m,094-12,247.1664,0,0,-27.207157,4593.5166,2.633641,0.12321
2M06465888-5635133,lco25m,267-22-O_TESS,686.729,0,0,-13.901819,4229.3467,1.6193035,-0.59672
2M18010352+5656230,apo25m,CVZTILE_086+30_btx,248.31096,0,0,-48.496723,4764.101,2.4124312,-0.097234
2M04261543+2434411,apo25m,TAUL1521,251.00832,0,0,30.955215,4964.9297,2.360717,-0.56385
2M16273561+6209413,apo25m,CVZTILE_095+40_btx,248.43663,0,0,-1.2179667,4489.882,2.2063,-0.22708
2M00510233+5958032,apo25m,124-04,109.72259,0,0,-103.44937,4643.8013,2.5381267,0.073725
2M19265946+4130489,apo25m,K16_075+11,199.08286,0,0,-87.00284,4627.4795,2.5578525,-0.34972
2M06270918-3137087,lco25m,N2243-S,284.5172,0,0,63.254856,4872.724,2.4741335,-0.15744
2M06441957-2457226,apo25m,235-12,997.2946,0,0,84.895996,3973.0732,0.86778593,-0.54011
2M06160627-5427571,lco25m,264-26-O_TESS,206.91855,0,0,57.6077,4783.3926,2.476273,-0.055
2M04375571+5757339,apo25m,150+08,286.79108,0,0,-70.713036,4357.753,2.1259239,0.098867
2M17150014+5743461,apo25m,CVZ_OB06_btx,360.18994,0,0,-155.93542,4335.905,1.8266163,-0.56884
2M19263486+3816524,apo25m,NGC6791_btx,312.1125,0,0,-146.239,3764.501,0.6928645,-0.2586
2M12145770+0408426,apo25m,279+66,175.1713,0,0,338.01535,4523.7905,1.454639,-1.2213
2M06402011-5713589,lco25m,266-24-O_TESS,760.98645,0,0,36.399532,4272.879,1.7086005,-0.16536
2M04313201-6708277,lco25m,LMC21,702.76514,0,0,28.489239,6366.585,4.2578163,-0.086091
2M17151190+6036020,apo25m,088+36,134.2684,0,0,-246.5488,4573.466,2.2410355,-0.51687
2M17254949-1440003,lco25m,010+12,229.00705,0,0,71.2067,4062.5703,1.2573225,-0.60632
2M11244476+4841164,apo25m,154+62_MGA,131.30304,0,0,-0.026664399,5771.844,4.019405,-0.083296
2M18550381+4014534,apo25m,K13_071+16,461.54153,0,0,18.009104,4316.92,1.9809828,-0.052037
2M06384699-6150571,lco25m,271-25-O_TESS,586.5256,0,0,23.320457,4652.8193,2.5816085,0.080893
2M18162847-1205270,apo25m,018+02,158.57982,0,0,80.09891,3614.6638,0.8069799,-0.069705
2M08094134-3350327,lco25m,251+00,121.712975,0,0,92.95168,4867.334,2.6182508,0.026443
2M08125846-5554079,lco25m,270-12,814.5233,0,0,70.9054,3757.7886,1.0477898,0.062439
2M18442894+4358217,apo25m,K08_073+19,166.97618,0,0,-34.973354,4946.909,2.9951317,-0.284
2M09070473+0443406,apo25m,226+31_MGA,140.46616,0,0,32.237072,5080.63,2.5893922,-0.4832
2M03372794+3240512,apo25m,IC348,383.31317,0,0,-7.1483817,4397.058,2.4181206,0.25395
2M10583420+4222451,apo25m,172+63_MGA,750.75934,0,0,-32.124615,4462.9805,2.208947,-0.073083
2M15463778-4928366,lco25m,330+04,252.34879,0,0,-29.042397,4030.5996,1.2430918,-0.7081
2M21185816+5639524,apo25m,098+04,117.39775,0,0,-135.8137,4810.827,2.5009658,-0.16899
2M13473269+0317096,apo25m,335+61_btx,861.4007,0,0,-0.67147064,4853.488,2.3121853,-0.53814
2M19345504+4445240,apo25m,K10_079+12,126.25244,0,0,-1.4632032,5959.0454,4.1391206,-0.28954
2M07170121-7308003,lco25m,284-24-O_TESS,246.51552,0,0,4.1011043,4601.302,2.388286,0.20277
2M15400173-6923546,lco25m,317-12,136.35834,0,0,-73.48765,4624.6035,2.6267974,-0.014731
2M17373854-2515245,apo25m,002+04,227.00337,0,0,-204.53735,3455.7744,0.98879105,0.34664
2M18035061-4829523,lco25m,345-12,138.46088,0,0,-3.7341647,4975.2227,2.5344074,-0.37932
2M17575792-5220515,lco25m,340-14,191.86368,0,0,5.9275336,4065.672,1.4307134,-0.45321
2M13411129+2600446,apo25m,030+79_MGA,347.52673,0,0,-71.55177,4612.573,2.500072,-0.18605
2M12503566+2636160,apo25m,014+89_MGA,186.53734,0,0,-20.350351,5943.707,4.247267,-0.0039999
2M05473150-0103460,apo25m,ORIONB-A,102.74872,0,0,49.848595,4458.9497,1.7004817,-0.4433
2M09342673+4903272,apo25m,168+46_MGA,281.69608,0,0,8.660315,4999.6274,2.841039,-0.5167
2M13534818+5411331,apo25m,102+61_MGA,169.0242,0,0,-16.243666,4855.453,2.7131963,-0.63455
2M22142143+1335264,apo25m,074-35_MGA,652.7943,0,0,-110.05467,4517.5107,1.684351,-0.70923
2M13023611+2631455,apo25m,023+88_MGA,148.17802,0,0,196.49272,4012.4307,0.7454424,-1.1803
2M07553746-7103397,lco25m,284-20-O_TESS,456.38702,0,0,4.610227,3795.1536,1.0153935,-0.017578
2M05462257-7717209,lco25m,290-30-O_TESS,136.16568,0,0,49.451256,4597.077,2.5829825,-0.13824
2M05103390-7035201,lco25m,LMC_VdS,102.58242,0,0,200.71661,4160.325,1.127491,-0.54284
2M19345384+4010588,apo25m,K20_073+09,246.25761,0,0,-25.01362,4751.0234,2.5164504,0.13116
2M15470463+4623420,apo25m,074+51_MGA,198.45027,0,0,-41.674786,5030.308,2.5131707,-0.58055
2M19384144+5009175,apo25m,K04_083+13,171.17061,0,0,13.26816,4939.651,2.6010985,-0.22836
2M03242832+8001234,apo25m,PAL1,121.31725,0,0,-119.58223,4790.5244,2.4444299,-0.1441
2M08130526-1304006,apo25m,235+12,813.5604,0,0,-5.352951,4834.0513,2.6228065,0.02492
2M05065024+4118412,apo25m,165+00,135.04675,0,0,-36.255707,5040.42,2.5415888,-0.43344
2M13263564-4723312,lco25m,Omegacen,395.03418,0,0,226.1902,4604.817,1.0190842,-1.8297
2M15191274+4157222,apo25m,069+57_MGA,255.97327,0,0,-15.157358,4879.718,3.1947405,0.025133
2M00530777-2136259,lco25m,120-85,490.20395,0,0,5.5830374,5954.38,3.941265,-0.16733
2M02475603+5406255,apo25m,139-04,103.93406,0,0,-60.272144,5012.307,2.554262,-0.40738
2M19333162+4146595,apo25m,K16_075+11,202.69914,0,0,-23.710726,4556.7153,2.117421,-0.10288
2M19525471+4741319,apo25m,K09_081+11,720.3909,0,0,-34.26201,4814.4385,2.386293,-0.27331
2M06354200-6120235,lco25m,271-25-O_TESS,662.1375,0,0,25.131413,4808.68,2.411679,-0.17129
2M04463639+3409354,apo25m,169-08,297.57858,0,0,-5.0859423,4846.8276,2.4759016,-0.16791
2M09452562+0141462,apo25m,235+38_MGA,187.93266,0,0,56.03644,5829.997,4.139983,0.11503
2M17305627-5113057,lco25m,340-10,104.47082,0,0,-193.80916,4909.3857,2.3836427,-0.54621
2M17110900-3955393,lco25m,347+00,382.00073,0,0,-177.0938,3400.4834,0.6052336,-0.086678
2M13572327-6141599,lco25m,311+00,120.074715,0,0,-41.07484,3802.1287,1.0640821,0.012422
2M05464306+0846364,apo25m,LAMBDAORI-C,256.0516,0,0,51.38459,4579.122,1.7011039,-0.65216
2M14093103+4614166,apo25m,092+65_MGA,102.05043,0,0,7.098574,4513.891,1.3047535,-1.3804
2M03012549+5420133,apo25m,143-04,104.715294,0,0,-61.49843,4836.4272,2.6853757,-0.34128
2M19144573+4452299,apo25m,K11_076+13,169.4466,0,0,3.0698779,6430.022,4.166011,-0.12735
2M16045928-3847106,lco25m,340+10,149.2262,0,0,42.967957,4081.3489,1.1934724,-0.46431
2M04265304+4522243,apo25m,158-04,293.57532,0,0,16.937952,4420.4917,1.7788649,-0.35685
2M20041027+7029440,apo25m,CVZ_OB20_btx,240.57008,0,0,-46.480732,4652.448,2.533782,-0.14264
2M08245908-4935291,lco25m,266-06,128.00227,0,0,89.86446,4539.339,1.9975536,-0.43967
2M01061066+3718037,apo25m,126-24_btx,141.40125,0,0,-58.509953,4675.2896,2.4421544,-0.4208
2M07105095-2716471,lco25m,240-08,149.98601,0,0,48.552025,4848.587,2.4185777,-0.26069
2M04190330+1810232,apo25m,K2_C4_177-21_btx,257.57193,0,0,5.5540996,4719.277,2.889075,0.15514
2M12475341+1219299,apo25m,300+75,708.7941,0,0,-39.956566,4539.973,2.3375266,-0.41046
2M03532310+2236466,apo25m,169-24_btx,1299.1276,0,0,25.516544,4678.4233,2.3714635,-0.155
2M16564582+2038192,apo25m,040+34_MGA,136.48663,0,0,11.474311,4602.1147,2.5888138,-0.1621
2M02555913+5904425,apo25m,139+00,442.77002,0,0,-69.827324,4133.167,1.4453976,-0.20681
2M10241204-5037292,lco25m,281+06,288.08398,0,0,216.17932,4466.925,1.3553519,-1.0167
2M15511945-5015349,lco25m,330+04,179.0972,0,0,-115.01376,3894.1794,1.0448735,-0.22091
2M16445753+2609506,apo25m,046+38_MGA,300.6239,0,0,-21.224943,4824.244,2.403147,-0.36744
2M00164225+1547267,apo25m,111-47_MGA,250.71844,0,0,-63.48198,4924.495,2.353972,-0.43216
2M06123360-6642526,lco25m,276-28-O_TESS,226.18813,0,0,3.0409546,6090.878,4.288028,0.047431
2M00203199+6320348,apo25m,120+00,174.13666,0,0,-86.62897,4638.8184,2.4211056,0.083375
2M18105667+6654182,apo25m,CVZTILE_096+29_btx,216.35623,0,0,5.5074525,5042.2725,3.014514,-0.36276
2M23133691-0119250,apo25m,K2_C12_077-54_btx,113.867165,0,0,-13.9651165,5937.339,4.21174,0.088059
2M23170165+6010416,apo25m,113+00,397.02164,0,0,-88.32288,3754.2598,0.77165174,-0.37573
2M05391373+3053407,apo25m,176+00,119.36629,0,0,8.312923,4999.936,2.5298324,-0.35864
2M17560345-2346031,lco25m,005+00,333.85382,0,0,263.79654,3373.1406,0.027837873,-0.32379
2M03344523+4641362,apo25m,150-08-RV,993.05194,0,0,-25.921503,5009.969,2.649513,-0.10123
2M15032260-4518127,lco25m,326+12,168.13646,0,0,-1.5481316,4404.253,1.4668229,-1.1316
2M01480790+6507337,apo25m,Cas_N,384.0473,0,0,-27.697233,3971.1296,1.039727,-0.25857
2M06270299-5925002,lco25m,269-26-O_TESS,162.21283,0,0,-20.579174,4573.7915,2.3439693,0.042387
2M19232202+3655518,apo25m,K21_071+10,212.53986,0,0,12.434967,4755.8105,2.5434797,0.10635
2M13261978-4720424,lco25m,Omegacen,119.33914,0,0,231.19084,5047.041,2.5627854,-1.7079
2M16235593+3948588,apo25m,063+44_MGA,248.3987,0,0,-67.85123,4891.9487,2.3296907,-0.5556
2M18282446-2758595,lco25m,005-08,176.13731,0,0,187.33804,4078.353,1.1648753,-0.73988
2M15404804+4547471,apo25m,074+51_MGA,218.11894,0,0,-26.012484,5790.8096,4.0011826,0.1032
2M17483346-2248568,apo25m,005+03,318.27594,0,0,211.61453,3674.325,0.76792175,-0.66584
2M03451133-0011351,apo25m,187-41_MGA,211.96684,0,0,25.017523,6267.071,4.265291,0.011823
2M18053876-2028364,lco25m,010+00,128.88438,0,0,-39.3449,4081.8018,1.1619015,-0.77142
2M10244982-5055457,lco25m,281+06,152.76846,0,0,128.25523,4319.5645,0.7465891,-0.66622
2M13255348-4730451,lco25m,Omegacen,112.44704,0,0,218.62645,5111.055,2.5675263,-1.4492
2M17572289-2147007,apo25m,008+02,202.46626,0,0,-22.523691,4276.8984,1.9499762,0.24061
2M18001499-3055283,lco25m,000-04,167.58115,0,0,-61.8404,3811.051,1.4276428,0.30264
2M05144971+1650131,apo25m,188-12,110.79755,0,0,16.72624,4341.0303,1.4910564,-0.65737
2M00243772+6712531,apo25m,120+04,111.998695,0,0,-51.41141,5005.532,2.7289097,-0.13902
2M19153774+3918139,apo25m,K17_072+13,231.40958,0,0,19.077927,4528.7734,2.5294282,0.19944
2M00221247-7205449,lco25m,47TUC,192.13374,0,0,-24.463243,4652.6826,2.080718,-0.697
2M00112481+6733217,apo25m,120+06,290.811,0,0,-84.311325,4027.1035,1.5168316,-0.0369
2M07352622+2205245,apo25m,N2420,386.1349,0,0,-41.37125,4509.9927,2.1341374,-0.55995
2M08103148+2207276,apo25m,201+27_MGA,150.16428,0,0,10.795647,5044.2,3.215122,-0.37347
2M06575935-5931013,lco25m,270-23-O,204.79765,0,0,45.387943,4910.8965,2.3283741,-0.53969
2M17453248+7034442,apo25m,CVZTILE_101+30_btx,175.60411,0,0,-25.695532,4837.329,2.7704887,-0.37487
2M15020336-4544195,lco25m,326+12,218.70392,0,0,-76.37391,4123.548,1.3828535,-0.50748
2M07222466-6611568,lco25m,278-21-O_TESS,186.59715,0,0,62.206696,4760.703,2.3972285,-0.30945
2M01265437+7349331,apo25m,125+12,366.63867,0,0,-43.067383,4155.2656,1.3930473,-0.51365
2M19432673+2431477,apo25m,060+00,144.97237,0,0,-19.178812,4281.7744,1.538368,-0.32264
2M08100681-3238410,lco25m,251+00,108.233246,0,0,153.94444,4628.821,2.6703513,0.011878
2M20183247+5949008,apo25m,094+12,132.49501,0,0,-6.061742,4718.2837,2.5634146,-0.22482
2M00380854+5053386,apo25m,120-12,163.9414,0,0,-27.388285,4929.3174,3.4176903,0.064994
2M07413403+5316407,apo25m,165+30,129.94467,0,0,43.011147,4886.2666,3.0804627,-0.15184
2M06161035-0030526,apo25m,210-08,113.11336,0,0,63.984123,4828.922,2.505534,-0.080101
2M06024175-7140408,lco25m,282-29-O_TESS,156.94545,0,0,33.01067,4695.5635,2.3258724,-0.18448
2M18541702-2458052,lco25m,010-12,443.05344,0,0,-66.732895,4479.2476,2.2814088,0.11421
2M19285371-2745371,apo25m,K2_C7_012-21,957.2726,0,0,-32.51801,4311.4844,1.9988747,0.093015
2M06074525-7349538,lco25m,LMC34,158.69269,0,0,242.32713,3976.8577,0.7389712,-0.52422
2M12242576-6320256,lco25m,300+00,137.36574,0,0,-10.1093855,4568.1934,2.3854268,0.23555
2M07194256+7517501,apo25m,139+27_btx,293.21646,0,0,-22.801619,4956.572,2.4161625,-0.46865
2M00551329+3956547,apo25m,TRIAND-5,838.9254,0,0,-100.74231,3806.8389,0.9693262,-0.18425
2M15193267+0052446,apo25m,M5,130.91524,0,0,74.384926,5095.6885,2.3235486,-0.78391
2M03592662+3745151,apo25m,160-12,193.16368,0,0,-31.177702,4906.713,2.4479105,-0.31157
2M01162308+5857355,apo25m,128-04,206.06926,0,0,-43.658188,4598.6235,2.147126,-0.13956
2M21245707+5136547,apo25m,094+00,177.31519,0,0,-32.615517,4377.074,1.8458414,-0.15535
2M17131076-2423366,apo25m,000+08,121.92939,0,0,-65.37162,3949.7007,1.2580285,-0.38
2M06540255+2422580,apo25m,191+12,201.34953,0,0,41.747284,4923.4116,2.5063727,-0.26435
2M14481171-5935553,lco25m,317+00,110.25447,0,0,0.9411513,3968.3828,1.0145032,-0.3515
2M04550801-6218399,lco25m,272-38-O_TESS,127.534645,0,0,2.5347505,5089.1094,3.4076238,-0.23439
2M18075215-2430575,apo25m,006-02,183.89354,0,0,-34.6071,4659.9136,2.4675953,0.11045
2M00525692-2634511,lco25m,N288,219.6347,0,0,-43.83205,4533.514,1.450537,-1.3044
2M16231256-2436413,lco25m,353+17-O,260.32272,0,0,52.66524,3809.8057,0.7963568,-0.84502
2M07001593-6048058,lco25m,270-22-O_TESS,288.73663,0,0,-2.526392,4162.987,1.3665898,-0.43137
2M12345120-6022192,lco25m,TRUMP20,153.58917,0,0,-2.8613687,4244.592,1.8166833,-0.074876
2M16142116-2724434,apo25m,K2_C2_348+16_btx,232.46985,0,0,-38.4448,4819.2896,2.4645207,-0.13152
2M06035489-6329095,lco25m,LMC15,146.53458,0,0,303.0453,3916.5308,0.6903104,-0.58486
2M08221922+5248178,apo25m,167+34_MGA,604.9945,0,0,-27.647661,4839.491,2.6039357,0.066121
2M18234941+5803221,apo25m,CVZTILE_086+27_btx,253.90585,0,0,-50.928898,4713.0728,3.1140394,0.31623
2M19543981+4351121,apo25m,K14_080+08,387.4414,0,0,-36.33171,4663.495,2.480075,0.14048
2M07521152-5212472,lco25m,266-12,186.37273,0,0,56.92922,4364.4,1.7589972,-0.37896
2M00322144+6242381,apo25m,120+00,207.4259,0,0,-51.03614,4920.175,2.5625272,-0.16154
2M02011704+3542206,apo25m,138-26_btx,179.79099,0,0,-34.631218,4825.376,2.4374888,-0.1702
2M16242897-4152285,lco25m,340+06,221.35992,0,0,-186.59076,3942.6794,1.5708961,0.36788
2M05590851+2258383,apo25m,188+00,498.2187,0,0,33.613724,4886.6597,2.4253154,-0.37751
2M19163473-2841013,apo25m,K2_C7_009-18,242.78328,0,0,-60.431583,4661.4214,2.5862546,-0.21627
2M10253485+1626552,apo25m,220+55_btx,909.3189,0,0,26.550714,4671.5273,2.6033247,0.012715
2M14025560-6224317,lco25m,311+00,173.52174,0,0,-3.0488098,4323.992,1.9860988,0.21158
2M07065226-6225476,lco25m,272-22-O_TESS,165.47743,0,0,96.48859,4509.2363,2.2922812,-0.40906
2M05274003+0327358,apo25m,ORIONOB1AB-F,244.56245,0,0,76.731995,4581.959,2.0734377,-0.50641
2M15501353+3859160,apo25m,062+52_MGA,319.78494,0,0,-78.7231,3733.6152,0.60465443,-0.64557
2M18163768-2132262,apo25m,010-02,265.7952,0,0,4.277293,3893.0576,0.836937,-0.47606
2M19330262+3915598,apo25m,K20_073+09,183.6353,0,0,8.620987,4367.859,1.8942738,-0.07765
2M01563330-0143374,apo25m,SgrO2,370.69498,0,0,0.9442379,4917.4863,2.5224028,-0.55793
2M21260296+5011429,apo25m,094+00,212.54874,0,0,-105.82737,4065.413,1.5926502,0.026218
2M08112730-7203135,lco25m,284-20-O_TESS,252.19626,0,0,23.911844,5019.2725,2.790127,-0.26796
2M18013873-2629087,apo25m,004-02,140.74866,0,0,-41.822643,4663.622,2.554036,0.1943
2M17020308-2250530,apo25m,000+12,403.70966,0,0,-41.995792,3733.3354,0.52023447,-0.5895
2M01392123+3047560,apo25m,135-30,392.0337,0,0,-13.274711,4896.4004,2.7371705,-0.33221
2M23514514+6329452,apo25m,116+00,158.8835,0,0,-66.61251,4248.3086,1.5549483,-0.22073
2M01404017+1407436,apo25m,142-47_MGA,531.29,0,0,-33.398697,6285.2725,4.232616,-0.39622
2M03560071+6751135,apo25m,IC342_MGA,125.90798,0,0,-31.56804,4738.41,2.4924617,-0.30931
2M17570057-2121278,lco25m,007+02-O,132.99594,0,0,-7.040208,4221.5093,1.9404206,0.11417
2M12385580-5043399,lco25m,300+12,389.41122,0,0,15.333619,4032.1665,1.4593356,-0.057138
2M08323780-2050066,apo25m,129-21_btx,112.38517,0,0,60.378517,4683.595,2.5185142,-0.17033
2M22210606+5001509,apo25m,100-06,107.88372,0,0,-84.634735,5001.6895,2.4349291,-0.4693
2M18043767-2026166,lco25m,010+00,110.47043,0,0,33.15974,3647.0674,0.6401444,-0.20562
2M07022597+0309576,apo25m,210+04,509.13107,0,0,73.08395,4248.127,1.7927284,-0.11217
2M19235982-2157027,apo25m,K2_C7_016-17,143.16945,0,0,16.194273,4370.482,1.9560695,-0.27684
2M00200579+5908180,apo25m,120-04,408.86243,0,0,-63.181534,4502.31,1.8131111,-0.35284
2M04093577-6839357,lco25m,LMC2,129.51636,0,0,8.569052,5946.2383,4.003103,-0.15331
2M19094711+6138318,apo25m,CVZTILE_092+20_btx,247.88686,0,0,-14.069364,4885.6978,2.899433,-0.18168
2M12075820-5034280,lco25m,296+12,300.7333,0,0,50.270626,4591.8613,2.3577232,-0.26505
2M16141924-3150310,lco25m,345+14,113.656906,0,0,-29.533878,4747.0923,3.0482802,-0.090161
2M19240743+0116348,apo25m,COROTC,276.96118,0,0,31.590307,4617.6846,2.6342483,-0.1931
2M17201659-3744487,lco25m,350+00,105.88138,0,0,-122.94001,3833.8289,1.2947567,0.24472
2M18590539+4234542,apo25m,K13_071+16,503.24356,0,0,-24.159925,4914.641,2.7559962,0.084189
2M13421897+2942378,apo25m,054+79_MGA,988.66125,0,0,-31.157597,4250.2734,1.651866,-0.32317
2M04545509-6834507,lco25m,281-36-O,615.76117,0,0,121.073364,4862.119,2.9257693,0.30841
2M17302860-2326137,apo25m,003+05,113.93446,0,0,48.581894,3753.6123,1.2331247,0.33199
2M17231112+6205506,apo25m,CVZTILE_091+35_btx,323.5647,0,0,-7.607047,4862.073,2.4841194,-0.18413
2M00545809-7120413,lco25m,N362,128.99426,0,0,142.7565,4101.298,0.789045,-0.96833
